"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304514,"no2 µg/m³","2024-12-17T04:00:00Z",19.4,51.552656,-0.248774
"2",1304547,"pm10 µg/m³","2024-12-17T04:00:00Z",9,51.552656,-0.248774
"3",6612671,"pm25 µg/m³","2024-12-17T04:00:00Z",8,51.552656,-0.248774
