"","id","name","latestDateUTC","value","latitude","longitude"
"1",4961,"so2 µg/m³","2024-12-17T04:00:00Z",0.53218,51.5210499994199,-0.213491999744541
"2",1304615,"co µg/m³","2024-12-17T04:00:00Z",128.062,51.5210499994199,-0.213491999744541
"3",242,"no2 µg/m³","2024-12-17T04:00:00Z",18.93375,51.5210499994199,-0.213491999744541
"4",248,"pm10 µg/m³","2024-10-27T00:00:00Z",16,51.5210499994199,-0.213491999744541
"5",249,"pm25 µg/m³","2024-12-14T23:00:00Z",6.9,51.5210499994199,-0.213491999744541
"6",247,"o3 µg/m³","2024-12-17T04:00:00Z",34.72518,51.5210499994199,-0.213491999744541
