"","id","name","latestDateUTC","value","latitude","longitude"
"1",28911,"pm10 µg/m³","2024-12-17T04:00:00Z",5.2,51.4659832746662,0.184877126994369
"2",1304510,"o3 µg/m³","2024-12-17T04:00:00Z",23.5,51.4659832746662,0.184877126994369
"3",255,"no2 µg/m³","2024-12-17T04:00:00Z",13.77,51.4659832746662,0.184877126994369
"4",254,"pm25 µg/m³","2024-12-17T04:00:00Z",3.3,51.4659832746662,0.184877126994369
"5",1304502,"so2 µg/m³","2024-12-17T04:00:00Z",1.2,51.4659832746662,0.184877126994369
