"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304704,"pm10 µg/m³","2024-12-17T06:00:00Z",11,51.557895,-0.106989
"2",1304650,"no2 µg/m³","2024-12-17T06:00:00Z",25.6,51.557895,-0.106989
