"","id","name","latestDateUTC","value","latitude","longitude"
"1",11370865,"pm10 µg/m³","2024-12-17T08:00:00Z",19.3019584019979,51.54084,-0.321103
"2",11370868,"temperature c","2024-12-17T08:00:00Z",10.8467915852865,51.54084,-0.321103
"3",11370869,"pm25 µg/m³","2024-12-17T08:00:00Z",18.1187918980916,51.54084,-0.321103
"4",11370870,"pm1 µg/m³","2024-12-17T08:00:00Z",12.5095001061757,51.54084,-0.321103
"5",11370877,"relativehumidity %","2024-12-17T08:00:00Z",71.3507086435954,51.54084,-0.321103
"6",11370883,"um003 particles/cm³","2024-12-17T08:00:00Z",1893.2999979655,51.54084,-0.321103
