"","id","name","latestDateUTC","value","latitude","longitude"
"1",1306118,"pm10 µg/m³","2024-12-17T06:00:00Z",3.7,51.490532,0.074003
"2",1304721,"pm25 µg/m³","2024-12-17T06:00:00Z",9.1,51.490532,0.074003
"3",1304589,"no2 µg/m³","2024-12-17T06:00:00Z",17.3,51.490532,0.074003
