"","id","name","latestDateUTC","value","latitude","longitude"
"1",227,"pm10 µg/m³","2024-12-17T04:00:00Z",8.9,51.4804994936467,-0.0595528932573422
"2",251,"no2 µg/m³","2024-12-17T04:00:00Z",32.32125,51.4804994936467,-0.0595528932573422
"3",1304692,"pm25 µg/m³","2024-12-17T04:00:00Z",5.1,51.4804994936467,-0.0595528932573422
