"","id","name","latestDateUTC","value","latitude","longitude"
"1",206,"pm25 µg/m³","2016-02-09T20:00:00Z",10,51.5992999996794,-0.0682179997939666
"2",88,"no2 µg/m³","2024-12-17T04:00:00Z",38.05875,51.5992999996794,-0.0682179997939666
