"","id","name","latestDateUTC","value","latitude","longitude"
"1",7971130,"pm1 µg/m³","2024-12-17T08:00:00Z",6.76934532324473,51.5465402591367,-0.0907452421552941
"2",7971149,"pm10 µg/m³","2024-12-17T08:00:00Z",13.7351191043854,51.5465402591367,-0.0907452421552941
"3",7972400,"relativehumidity %","2024-12-17T08:00:00Z",64.365774790446,51.5465402591367,-0.0907452421552941
"4",6530154,"pm25 µg/m³","2024-12-17T08:00:00Z",12.6309523582458,51.5465402591367,-0.0907452421552941
"5",6530157,"temperature c","2024-12-17T08:00:00Z",12.5172321796417,51.5465402591367,-0.0907452421552941
"6",7978480,"pm10 µg/m³","2024-03-09T19:00:00Z",44.3437496821086,51.5465402591367,-0.0907452421552941
"7",7972405,"um003 particles/cm³","2024-12-17T08:00:00Z",1399.5014851888,51.5465402591367,-0.0907452421552941
"8",7978503,"pm1 µg/m³","2024-03-09T19:00:00Z",21.1681548754374,51.5465402591367,-0.0907452421552941
