"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304639,"pm10 µg/m³","2024-12-17T06:00:00Z",7.4,51.4931557048667,-0.101527038274853
"2",1304685,"no2 µg/m³","2024-12-17T06:00:00Z",30.7,51.4931557048667,-0.101527038274853
"3",1304683,"pm25 µg/m³","2024-12-17T06:00:00Z",6,51.4931557048667,-0.101527038274853
"4",1304652,"o3 µg/m³","2024-12-17T06:00:00Z",33.6,51.4931557048667,-0.101527038274853
