"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304742,"pm10 µg/m³","2024-12-17T04:00:00Z",7.7,51.4735803479615,-0.0877818536754426
"2",1304757,"pm25 µg/m³","2024-12-17T04:00:00Z",4.7,51.4735803479615,-0.0877818536754426
"3",1304743,"no2 µg/m³","2024-12-17T04:00:00Z",32.6,51.4735803479615,-0.0877818536754426
