"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304709,"o3 µg/m³","2024-10-28T10:00:00Z",37.7,51.456357,0.040725
"2",1304713,"pm25 µg/m³","2024-12-17T02:00:00Z",5.1,51.456357,0.040725
"3",1304710,"pm10 µg/m³","2024-12-17T02:00:00Z",18.4,51.456357,0.040725
"4",1304708,"no2 µg/m³","2024-12-17T02:00:00Z",32.3,51.456357,0.040725
