"","id","name","latestDateUTC","value","latitude","longitude"
"1",10416144,"pm25 µg/m³","2024-12-17T06:00:00Z",11,51.4794395281222,-0.141786953606306
"2",1304880,"no2 µg/m³","2024-12-16T21:00:00Z",19.8,51.4794395281222,-0.141786953606306
"3",1304873,"pm10 µg/m³","2024-12-17T06:00:00Z",8.7,51.4794395281222,-0.141786953606306
