"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304579,"no2 µg/m³","2024-12-16T02:00:00Z",8.9,51.518948,-0.265617
"2",230,"pm10 µg/m³","2024-12-16T01:00:00Z",6.6,51.518948,-0.265617
