"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304760,"pm10 µg/m³","2024-12-16T01:00:00Z",5.7,51.480189,-0.237335
"2",1304744,"no2 µg/m³","2024-12-09T10:00:00Z",14.9,51.480189,-0.237335
