"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304703,"no2 µg/m³","2024-12-16T02:00:00Z",6,51.486884,0.017901
"2",1304612,"pm10 µg/m³","2024-12-16T01:00:00Z",6.2,51.486884,0.017901
"3",1557241,"pm25 µg/m³","2024-10-15T10:00:00Z",16,51.486884,0.017901
"4",1304641,"o3 µg/m³","2023-05-22T12:00:00Z",55.4,51.486884,0.017901
