"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304583,"no2 µg/m³","2024-12-16T02:00:00Z",5.9,51.5236078191481,-0.265502631799754
"2",1304668,"pm10 µg/m³","2024-12-16T01:00:00Z",7.3,51.5236078191481,-0.265502631799754
