"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304603,"o3 µg/m³","2024-11-28T10:00:00Z",-12.1,51.486957,0.095111
"2",1304607,"pm25 µg/m³","2024-12-16T02:00:00Z",2.4,51.486957,0.095111
"3",1316773,"pm10 µg/m³","2024-12-16T01:00:00Z",5.3,51.486957,0.095111
"4",1304609,"no2 µg/m³","2024-12-16T02:00:00Z",2.7,51.486957,0.095111
