"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304877,"no2 µg/m³","2024-12-16T02:00:00Z",6,51.429331,-0.166524
"2",1304869,"pm10 µg/m³","2024-12-16T01:00:00Z",7,51.429331,-0.166524
