"","id","name","latestDateUTC","value","latitude","longitude"
"1",1304656,"no2 µg/m³","2024-12-16T02:00:00Z",0.1,51.4795312838203,-0.0252606031340197
"2",1304686,"pm25 µg/m³","2024-12-16T01:00:00Z",3,51.4795312838203,-0.0252606031340197
